"The Call","2013","94 mins","Drama; Horror; Thriller","No","","0","Vudu","R"
"Camel Spiders","2011","79 mins","Action; Adventure; Comedy; Horror; Science Fiction; Thriller","No","","0","Vudu","R"
"Candleshoe","1977","101 mins","Adventure; Comedy; Family","No","","0","Vudu","G"
"Cannibals In The Streets","1980","96 mins","Drama; Fantasy; Horror; Thriller","No","","0","","R"
"Can't Hardly Wait","1998","100 mins","Comedy; Romance","No","","0","Vudu","PG-13"
"Capote","2005","114 mins","Biography; Crime; Drama; History","No","","0","Vudu","R"
"Captain America: The First Avenger","2011","124 mins","Action; Adventure; Drama; Fantasy; Science Fiction","No","","0","Vudu","PG-13"
"Captain America: Civil War","2016","147 mins","Action; Adventure; Comedy; Fantasy; Science Fiction; Thriller","No","","0","Vudu","PG-13"
"Captain America: Brave New World","2025","118 mins","Action; Adventure; Science Fiction","No","","0","Vudu","PG-13"
"Captain Hareblower","1954","7 mins","Animation; Comedy; Family","No","","0","Vudu",""
"Captain Marvel","2019","123 mins","Action; Adventure; Science Fiction","No","","0","Vudu","PG-13"
"Care Bears Movie 2: A New Generation","1986","76 mins","Adventure; Animation; Family","No","","0","Vudu","G"
"Career Opportunities","1991","83 mins","Comedy; Romance","No","","0","Vudu","PG-13"
"Cars","2006","117 mins","Action; Animation; Comedy; Family","No","","0","Vudu","G"
"Cars 2","2011","106 mins","Adventure; Animation; Family","No","","0","Vudu","G"
"Cars 3","2017","102 mins","Adventure; Animation; Comedy","No","","0","Vudu","G"
"Casablanca","1942","102 mins","Drama; Romance; War","No","","0","Vudu","PG"
"The Case for Christ","2017","112 mins","Biography; Drama","No","","0","Vudu","PG"
"Casper","1995","100 mins","Comedy; Family; Fantasy","No","","0","Vudu","PG"
"Cast Away","2000","143 mins","Adventure; Drama; Romance","No","","0","Vudu","PG-13"
"Casualties of War","1989","113 mins","Action; Crime; Drama; War","No","","0","Vudu","R"
"Cat Ballou","1965","97 mins","Western","No","","0","Vudu","US - Approved"
"The Cat from Outer Space","1978","104 mins","Comedy; Family; Science Fiction","No","","0","Vudu","G"
"The Cat In The Hat","2003","82 mins","Adventure; Comedy; Family; Fantasy","No","","0","Vudu","PG"
"Catch Me If You Can","2002","141 mins","Biography; Crime; Drama","No","","0","Vudu","PG-13"
"Catfish","2010","87 mins","Documentary; Drama; Mystery; Thriller","No","","0","Vudu","PG-13"
"Cats & Dogs","2001","87 mins","Comedy; Family; Fantasy","No","","0","Vudu","PG"
"Cats & Dogs: The Revenge Of Kitty Galore","2009","82 mins","Action; Comedy; Family","No","","0","Vudu","PG"
"Cats & Dogs 3: Paws Unite","2020","84 mins","Action; Comedy; Family; Fantasy","No","","0","Vudu","PG"
"Cedarmont Kids: Sing Along Songs: Action Bible Songs","1995","","Family","No","","0","DVD","TV-G"
"Celebrating Mickey","2018","99 mins","Animation; Children; Comedy; Family; Fantasy; Music; Musical; Romance","No","","0","Vudu","G"
"Cell","2016","98 mins","Action; Adventure; Horror; Science Fiction; Thriller","No","","0","Vudu","R"
"Chainsaw Man - The Movie: Reze Arc","2025","100 mins","Action; Adventure; Animation; Comedy; Fantasy; Romance; Thriller","No","","0","Vudu","R"
"Champions","2023","124 mins","Comedy; Drama; Sports","No","","0","Vudu","PG-13"
"Change Of Habit","1969","","Comedy; Musical","No","","0","DVD","G"
"Changing Lanes","2002","98 mins","Drama; Thriller","No","","0","Vudu","R"
"Chaos","2005","106 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","R"
"Chaos Walking","2021","109 mins","Action; Adventure; Fantasy; Science Fiction; Western","No","","0","Vudu","PG-13"
"Chappie","2015","120 mins","Action; Crime; Drama; Science Fiction; Thriller","No","","0","Vudu","R"
"Charlie And The Chocolate Factory","2005","115 mins","Adventure; Comedy; Family; Fantasy","No","","0","Vudu","PG"
"A Charlie Brown Christmas","1965","25 mins","Animation; Comedy; Family","No","","0","Blu-ray","TV-G"
"Charlie's Angels","2000","98 mins","Action; Adventure; Comedy; Crime; Thriller","No","","0","Vudu","PG-13"
"Charlie's Angels: Full Throttle","2003","106 mins","Action; Adventure; Comedy; Crime","No","","0","Vudu","PG-13"
"Charlotte's Web","1973","94 mins","Animation; Family; Musical","No","","0","Vudu","G"
"Charlotte's Web (Live Action)","2006","97 mins","Animation; Comedy; Family; Fantasy","No","","0","Vudu","G"
"The Cheap Detective","1978","92 mins","Comedy; Crime; Mystery; Romance; Thriller","No","","0","Vudu","PG"
"Cheaper by the Dozen","2003","98 mins","Comedy; Family","No","","0","Vudu","PG"
"Cheers: Season 1","1982","660 mins","Comedy; Drama","Yes","Cheers","22","Vudu","TV-PG"
"Cheers: Season 2","1983","660 mins","Comedy; Drama","Yes","Cheers","22","Vudu","TV-PG"
"Cheers: Season 3","1984","744 mins","Comedy; Drama","Yes","Cheers","25","Vudu","TV-PG"
"Cheers: Season 4","1985","780 mins","Comedy; Drama","Yes","Cheers","26","Vudu","TV-PG"
"Cheers: Season 5","1987","780 mins","Comedy; Drama","Yes","Cheers","26","Vudu","TV-PG"
"Cheers: Season 6","1987","750 mins","Comedy; Drama","Yes","Cheers","25","Vudu","TV-PG"
"Cheers: Season 7","1989","660 mins","Comedy; Drama","Yes","Cheers","22","Vudu","TV-PG"
"Cheers: Season 8","1989","780 mins","Comedy; Drama","Yes","Cheers","26","Vudu","TV-PG"
"Cheers: Season 9","1990","803 mins","Comedy; Drama","Yes","Cheers","26","Vudu","TV-PG"
"Cheers: Season 10","1992","780 mins","Comedy; Drama","Yes","Cheers","25","Vudu","TV-PG"
"Cheers: Season 11","1993","799 mins","Comedy; Drama","Yes","Cheers","25","Vudu","TV-PG"
"Chicken Little","2005","81 mins","Adventure; Animation; Comedy; Family; Fantasy; Science Fiction","No","","0","Vudu","G"
"Chicken Run","2000","84 mins","Adventure; Animation; Comedy; Drama; Family","No","","0","Vudu","G"
"Chihuahua: The Movie","2010","90 mins","Comedy; Family; Fantasy","No","","0","DVD","US - Approved"
"Children of the Damned","1964","89 mins","Drama; Horror; Mystery; Science Fiction","No","","0","Vudu","US - Approved"
"Chimpanzee","2012","78 mins","Adventure; Documentary; Family","No","","0","Blu-ray","G"
"China Girl","1987","90 mins","Crime; Drama; Romance","No","","0","Vudu","R"
"The China Syndrome","1979","118 mins","Drama; Thriller","No","","0","Vudu","PG"
"Chinatown","1974","130 mins","Drama; Mystery; Thriller","No","","0","Vudu","R"
"CHiPs: Season 1","1977","1052 mins","Crime; Drama; Mystery","Yes","CHiPs","22","Vudu","TV-PG"
"CHiPs: Season 2","1978","1066 mins","Crime; Drama; Mystery","Yes","CHiPs","23","Vudu","TV-PG"
"Chitty Chitty Bang Bang","1968","144 mins","Comedy; Family; Fantasy; Musical","No","","0","Vudu","G"
"The Chosen: Season 1","2019","394 mins","Drama; History","Yes","The Chosen","9","Vudu","TV-PG"
"The Chosen: Season 2","2021","404 mins","Drama; History","Yes","The Chosen","9","Vudu","TV-PG"
"The Chosen: Season 3","2022","536 mins","Drama; History","Yes","The Chosen","8","Vudu","TV-PG"
"The Chosen: Season 4","2017","145 mins","Drama; History","Yes","The Chosen","8","Vudu","TV-PG"
"Christine","1983","109 mins","Horror; Thriller","No","","0","Vudu","R"
"A Christmas Carol","1951","86 mins","Drama; Fantasy","No","","0","Vudu","US - Approved"
"A Christmas Carol","2009","96 mins","Animation; Family; Fantasy","No","","0","Vudu","PG"
"A Christmas Story","1983","94 mins","Comedy; Family","No","","0","Vudu","PG"
"A Christmas Story 2","2012","85 mins","Comedy; Family","No","","0","Vudu","PG"
"A Christmas Story Christmas","2022","98 mins","Comedy; Family","No","","0","Vudu","PG"
"Christmas Vacation 2: Cousin Eddie's Island Adventure","2003","83 mins","Comedy","No","","0","Vudu","PG-13"
"Christmas With The Kranks","2004","98 mins","Comedy; Family","No","","0","Vudu","PG"
"Christopher Robin","2018","120 mins","Adventure; Animation; Comedy; Drama; Family; Fantasy","No","","0","Vudu","PG"
"The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe","2005","143 mins","Adventure; Family; Fantasy","No","","0","Vudu","PG"
"The Chronicles Of Narnia: Prince Caspian","2008","150 mins","Action; Adventure; Family; Fantasy","No","","0","Vudu","PG"
"The Chronicles Of Narnia: The Voyage Of The Dawn Treader","2010","115 mins","Adventure; Family; Fantasy","No","","0","Vudu","PG"
"Cinderella (Live Action)","2015","105 mins","Adventure; Drama; Family; Fantasy; Romance; Science Fiction","No","","0","Vudu","PG"
"Cinderella","1950","75 mins","Animation; Family; Musical","No","","0","Vudu","G"
"Cinderella II: Dreams Come True","2002","73 mins","Animation; Family; Fantasy; Musical; Romance","No","","0","DVD; Vudu","G"
"Cinderella III: A Twist in Time","2007","73 mins","Adventure; Animation; Family; Fantasy; Musical; Romance","No","","0","Vudu","G"
"Cinderfella","1960","91 mins","Comedy; Family; Fantasy; Musical; Romance","No","","0","Vudu","US - Approved"
"The Circle","2017","110 mins","Drama; Science Fiction; Thriller","No","","0","Vudu","PG-13"
"Circus Of Horrors","1960","88 mins","Drama; Horror","No","","0","","US - Approved"
"Cirque Du Soleil: Worlds Away","2012","91 mins","Fantasy; Special Interest","No","","0","Vudu","PG"
"Citizen Kane","1941","119 mins","Drama; Mystery","No","","0","Vudu","PG"
"City Of Angels","1998","114 mins","Drama; Fantasy; Romance","No","","0","Vudu","PG-13"
"Civil War","2024","109 mins","Action; Adventure; Thriller","No","","0","Vudu","R"
"Clear And Present Danger","1994","141 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","PG-13"
"Click","2006","107 mins","Comedy; Drama; Fantasy; Romance","No","","0","Vudu","PG-13"
"The Client","1994","119 mins","Crime; Drama; Mystery; Thriller","No","","0","Vudu","PG-13"
"Cliffhanger","1993","112 mins","Action; Adventure; Thriller","No","","0","Vudu","R"
"Clockmaker","1998","90 mins","Adventure; Science Fiction","No","","0","DVD","PG"
"A Clockwork Orange","1971","136 mins","Crime; Science Fiction","No","","0","Vudu","R"
"Close Encounters of the Third Kind","1977","135 mins","Drama; Science Fiction","No","","0","Vudu","PG"
"Cloud Atlas","2012","172 mins","Drama; Mystery; Science Fiction; Thriller","No","","0","Vudu","R"
"Cloudy with a Chance of Meatballs","2009","90 mins","Adventure; Animation; Comedy; Family; Fantasy; Science Fiction","No","","0","Vudu","PG"
"Cloudy With A Chance Of Meatballs 2","2013","95 mins","Animation; Comedy; Family; Fantasy; Science Fiction","No","","0","Vudu","PG"
"Cloverfield","2008","85 mins","Action; Science Fiction; Thriller","No","","0","Vudu","PG-13"
"Clue","1985","94 mins","Comedy; Crime; Mystery; Thriller","No","","0","Vudu","PG"
"Clueless","1995","97 mins","Comedy; Romance","No","","0","Vudu","PG-13"
"CNN Election 2000","2000","65 mins","Special Interest","No","","0","DVD","US - Approved"
"Coach Carter","2005","136 mins","Biography; Drama; Sports","No","","0","Vudu","PG-13"
"Cobra","1986","87 mins","Action; Adventure; Crime","No","","0","Vudu","R"
"Cocaine Bear","2023","95 mins","Comedy; Thriller","No","","0","Vudu","R"
"Cocaine Shark","2023","76 mins","Crime; Drama; Horror; Thriller","No","","0","Vudu","R"
"Coco","2017","105 mins","Adventure; Animation; Comedy; Family; Fantasy","No","","0","Vudu","PG"
"The Cold Light of Day","2012","93 mins","Action; Thriller","No","","0","Vudu","PG-13"
"Collateral","2004","120 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","R"
"Collision Earth","2011","95 mins","Action; Adventure; Drama; Science Fiction; Thriller","No","","0","Vudu","PG"
"Colombiana","2011","108 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","PG-13"
"The Color Purple","1985","154 mins","Drama","No","","0","Vudu","PG-13"
"Comanche Station","1960","73 mins","Drama; Western","No","","0","Vudu","US - Approved"
"Comatose Comes Alive","2008","82 mins","Horror; Music","No","","0","Vudu","US - Approved"
"The Commuter","2018","104 mins","Action; Mystery; Thriller","No","","0","Vudu","PG-13"
"Compressed Hare","1961","7 mins","Animation; Comedy; Family","No","","0","Vudu","US - Approved"
"The Computer Wore Tennis Shoes","1969","91 mins","Comedy; Family","No","","0","Vudu","G"
"Conan the Barbarian","1982","129 mins","Action; Adventure; Fantasy","No","","0","Vudu","R"
"Concussion","2015","123 mins","Biography; Drama; Sports","No","","0","Vudu","PG-13"
"Congo","1995","109 mins","Action; Adventure; Mystery; Science Fiction","No","","0","Vudu","PG-13"
"The Conjuring","2013","112 mins","Horror; Mystery; Thriller","No","","0","Vudu","R"
"Conspiracy Theory","1997","135 mins","Action; Mystery; Thriller","No","","0","Vudu","R"
"Constantine","2005","121 mins","Action; Fantasy; Horror; Mystery","No","","0","Vudu","R"
"Contagion","2011","106 mins","Drama; Thriller","No","","0","Vudu","PG-13"
"Cool Hand Luke","1967","127 mins","Crime; Drama","No","","0","Vudu","US - Approved"
"Cool Runnings","1993","98 mins","Biography; Comedy; Family","No","","0","Vudu","PG"
"Coraline","2009","100 mins","Animation; Drama; Family; Fantasy","No","","0","Vudu","PG"
"The Core","2003","135 mins","Action; Adventure; Science Fiction; Thriller","No","","0","Vudu","PG-13"
"Corpse Bride","2005","77 mins","Animation; Drama; Family; Fantasy; Musical; Romance","No","","0","Vudu","PG"
"The Cotton Club","1984","127 mins","Crime; Drama; Music","No","","0","Vudu","R"
"The Country Bears","2002","88 mins","Comedy; Family; Music","No","","0","Vudu","G"
"Couples Retreat","2009","113 mins","Comedy","No","","0","Vudu","R"
"Courageous","2011","130 mins","Drama","No","","0","Vudu","PG-13"
"The Courier","2020","112 mins","Drama; History; Mystery; Thriller","No","","0","Vudu","PG-13"
"The Court Jester","1955","101 mins","Adventure; Comedy; Family; Musical","No","","0","Vudu","US - Approved"
"The Covenant","2023","123 mins","Action; Thriller; War","No","","0","Vudu","R"
"Cowboy And The Senorita","1944","56 mins","Action; Adventure; Drama; Western","No","","0","VHS","US - Approved"
"The Craft","1996","101 mins","Drama; Fantasy; Horror; Thriller","No","","0","Vudu","R"
"Crank","2006","88 mins","Action; Crime; Thriller","No","","0","Vudu","R"
"Crash","2004","112 mins","Crime; Drama; Thriller","No","","0","Vudu","R"
"Crawl","2019","87 mins","Action; Horror; Thriller","No","","0","Vudu","R"
"Crazy Eights","2006","80 mins","Horror","No","","0","DVD","R"
"Crazy Rich Asians","2018","120 mins","Comedy; Drama; Romance","No","","0","Vudu","PG-13"
"Crazy, Stupid, Love.","2011","118 mins","Comedy; Drama; Romance","No","","0","Vudu","PG-13"
"Creation Festival Live","","","Music","No","","0","DVD","US - Approved"
"Creature from the Black Lagoon","1954","79 mins","Horror; Science Fiction","No","","0","Vudu","G"
"Creed","2015","133 mins","Action; Drama; Sports","No","","0","Vudu","PG-13"
"Creed II","2018","130 mins","Drama; Sports","No","","0","Vudu","PG-13"
"Creed III","2023","116 mins","Drama; Sports","No","","0","Vudu","PG-13"
"Criminal Minds: Season 1","2005","961 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","22","Vudu","TV-PG"
"Criminal Minds: Season 2","2006","968 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","23","Vudu","TV-PG"
"Criminal Minds: Season 3","2007","966 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","20","Vudu","TV-PG"
"Criminal Minds: Season 4","2008","1090 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","26","Vudu","TV-PG"
"Criminal Minds: Season 5","2009","1002 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","23","Vudu","TV-PG"
"Criminal Minds: Season 6","2010","1025 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","24","Vudu","TV-PG"
"Criminal Minds: Season 7","2011","1017 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","24","Vudu","TV-PG"
"Criminal Minds: Season 8","2012","1009 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","24","Vudu","TV-PG"
"Criminal Minds: Season 9","2013","1016 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","24","Vudu","TV-PG"
"Criminal Minds: Season 10","2014","966 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","23","Vudu","TV-PG"
"Criminal Minds: Season 11","2015","922 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","22","Vudu","TV-PG"
"Criminal Minds: Season 12","2016","920 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","22","Vudu","TV-PG"
"Criminal Minds: Season 13","2017","925 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","22","Vudu","TV-PG"
"Criminal Minds: Season 14","2018","627 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","15","Vudu","TV-PG"
"Criminal Minds: Season 15","2020","422 mins","Crime; Drama; Mystery; Thriller","Yes","Criminal Minds","10","Vudu","TV-PG"
"Crimson Tide","1995","116 mins","Action; Drama; Thriller; War","No","","0","","R"
"Crippled Lamb","2000","","Family","No","","0","DVD","TV-G"
"Crocodile Dundee","1986","97 mins","Action; Adventure; Comedy","No","","0","Vudu","PG-13"
"Crocodile Dundee II","1988","108 mins","Action; Adventure; Comedy","No","","0","Vudu","PG"
"Crocodile Dundee in Los Angeles","2001","92 mins","Action; Adventure; Comedy; Crime","No","","0","Vudu","PG"
"The Croods","2013","98 mins","Adventure; Animation; Comedy; Family","No","","0","Vudu","G"
"The Croods: A New Age","2020","95 mins","Adventure; Animation; Comedy; Family; Fantasy","No","","0","Vudu","PG"
"Cruella","2021","134 mins","Adventure; Comedy; Crime; Drama","No","","0","Vudu","PG-13"
"CSI: Crime Scene Investigation: Season 1","2000","1071 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","23","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 2","2001","1051 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","23","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 3","2002","1022 mins","Crime","Yes","CSI: Crime Scene Investigation","23","Vudu","TV-14"
"CSI: Crime Scene Investigation: Season 4","2003","1011 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","23","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 5","2004","1237 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","25","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 6","2005","1083 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","24","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 7","2006","1440 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","24","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 8","2007","772 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","17","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 9","2008","1263 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","24","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 10","2009","1370 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","23","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 11","2010","1293 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","22","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 12","2011","1264 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","22","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 13","2012","962 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","22","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 14","2013","951 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","22","Vudu","TV-PG"
"CSI: Crime Scene Investigation: Season 15","2014","771 mins","Crime; Drama; Mystery; Thriller","Yes","CSI: Crime Scene Investigation","18","Vudu","TV-PG"
"CSI: Vegas: Season 1","2021","369 mins","Crime; Drama; Mystery","Yes","CSI: Vegas","10","Vudu","TV-14"
"CSI: Vegas: Season 2","2022","","Crime; Drama; Mystery","Yes","CSI: Vegas","21","Vudu","TV-14"
"CSI: Vegas: Season 3","2024","","Crime; Drama; Mystery","Yes","CSI: Vegas","10","Vudu","TV-14"
"Cube","1997","90 mins","Horror; Mystery; Science Fiction","No","","0","Vudu","R"
"Cujo","1983","93 mins","Horror; Thriller","No","","0","Vudu","R"
"The Curious Case of Benjamin Button","2008","166 mins","Drama; Fantasy; Romance","No","","0","Vudu","PG-13"
"Curly Top","1935","75 mins","Family; Musical; Romance","No","","0","Vudu","G"
"Cutter's Way","1981","109 mins","Crime; Drama; Mystery; Thriller","No","","0","Vudu","R"
"The Cutting Edge","1992","97 mins","Comedy; Drama; Romance; Sports","No","","0","Vudu","PG"
"Cyrano","2021","124 mins","Drama","No","","0","Vudu","PG-13"
"The Da Vinci Code","2006","149 mins","Mystery; Thriller","No","","0","Vudu","PG-13"
"Daddy Day Camp","2007","89 mins","Comedy; Family","No","","0","Vudu","PG"
"Daddy's Home","2015","96 mins","Comedy; Family","No","","0","Vudu","PG-13"
"Daddy's Home 2","2017","100 mins","Comedy","No","","0","Vudu","PG-13"
"Daffy Duck's Movie: Fantastic Island","1983","78 mins","Animation; Comedy; Family","No","","0","Vudu","G"
"Daffy Duck's Quackbusters","1988","76 mins","Action; Adventure; Animation; Comedy; Family; Fantasy; Horror; Mystery","No","Daffy Duck's Quackbusters","0","Vudu","TV-G"
"Damaged","2024","97 mins","Action; Crime; Drama; Mystery; Thriller","No","","0","Vudu","R"
"Dan Da Dan: Season 1","","","Animation","No","","0","Vudu",""
"Dangerous Minds","1995","99 mins","Biography; Crime; Drama; Mystery; Thriller","No","","0","Vudu","R"
"Darby O'Gill And The Little People","1959","93 mins","Adventure; Family; Fantasy","No","","0","Vudu","G"
"Daredevil","2003","103 mins","Action; Crime","No","","0","Vudu","R"
"The Dark Crystal","1982","93 mins","Adventure; Family; Fantasy","No","","0","Vudu","PG"
"The Dark Knight","2008","152 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","PG-13"
"The Dark Knight Rises","2012","164 mins","Action; Adventure","No","","0","Vudu","PG-13"
"The Darkest Hour","2011","89 mins","Action; Adventure; Horror; Science Fiction; Thriller","No","","0","Vudu","PG-13"
"Darkman","1990","96 mins","Action; Science Fiction; Thriller","No","","0","Vudu","R"
"Dave","1993","110 mins","Comedy; Romance","No","","0","Vudu","PG-13"
"David","2025","109 mins","Adventure; Animation; Drama; Family; Musical","No","","0","Vudu","PG"
"The Day the Earth Blew Up: A Looney Tunes Movie","2024","91 mins","Adventure; Animation; Comedy; Family; Science Fiction","No","","0","Vudu","PG"
"Daylight","1996","114 mins","Action; Adventure; Drama; Thriller","No","","0","Vudu","PG-13"
"Days Of Jesse James","1939","56 mins","Action; Western","No","","0","VHS","US - Approved"
"Days Of Thunder","1990","102 mins","Action; Adventure; Drama; Romance","No","","0","Vudu","PG-13"
"DC League of Super-Pets","2022","106 mins","Action; Adventure; Animation; Comedy; Crime; Family; Fantasy; Science Fiction","No","","0","Vudu","PG"
"Dc Talk: Free At Last: The Movie","2002","90 mins","Music","No","","0","DVD","G"
"Dead End","1937","93 mins","Crime; Drama; Film Noir; Romance","No","","0","Vudu","US - Approved"
"Dead Man Walking","1995","122 mins","Crime; Drama","No","","0","Vudu","R"
"Deadfall","2012","95 mins","Action; Adventure; Crime; Drama; Thriller","No","","0","Vudu","R"
"Deadpool & Wolverine","2024","128 mins","Action; Adventure; Comedy; Science Fiction","No","","0","Vudu","R"
"Death of a Unicorn","2025","107 mins","Comedy; Fantasy; Horror; Thriller","No","","0","Vudu","R"
"The Death of Superman","2018","81 mins","Action; Animation; Fantasy; Science Fiction","No","","0","Vudu","PG-13"
"Death On The Nile","2022","127 mins","Crime; Drama; Mystery","No","","0","Vudu","PG-13"
"Death Race","2008","105 mins","Action; Science Fiction; Thriller","No","","0","Vudu","R"
"Death Rides a Horse","1967","120 mins","Drama; Western","No","","0","Vudu","R"
"Death Wish","1974","93 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","R"
"Declassified: Untold Stories Of American Spies: Season 1","2016","336 mins","Documentary; Thriller","Yes","Declassified: Untold Stories Of American Spies","8","Vudu","US - Approved"
"Declassified: Untold Stories Of American Spies: Season 2","2017","336 mins","Documentary; Thriller","Yes","Declassified: Untold Stories Of American Spies","8","Vudu","US - Approved"
"Declassified: Untold Stories Of American Spies: Season 3","2019","252 mins","Documentary; Thriller","Yes","Declassified: Untold Stories Of American Spies","8","Vudu","US - Approved"
"The Deep","1977","123 mins","Adventure; Mystery; Thriller","No","","0","Vudu","PG"
"Deepwater Horizon","2016","107 mins","Action; Drama; History; Thriller","No","","0","Vudu","PG-13"
"The Defiant Ones","1958","96 mins","Crime; Drama","No","","0","Vudu","US - Approved"
"Definitely, Maybe","2008","112 mins","Comedy; Drama; Romance","No","","0","Vudu","PG-13"
"Deliver Us from Eva","2003","105 mins","Comedy; Drama; Romance","No","","0","Vudu","R"
"De-Lovely","2004","125 mins","Biography; Drama; Music; Musical","No","","0","Vudu","PG-13"
"Demolition Man","1993","115 mins","Action; Science Fiction; Thriller","No","","0","Vudu","R"
"Den Of Thieves 2: Pantera","2025","144 mins","Action; Crime; Drama; Thriller","No","","0","Vudu","R"
"The Departed","2006","151 mins","Crime; Drama; Thriller","No","","0","Vudu","R"
"The Descent","2005","99 mins","Adventure; Horror; Thriller","No","","0","Vudu","R"
"Desperado","1995","104 mins","Action; Crime; Drama; Thriller; Western","No","","0","Vudu","R"
"The Desperate Riders","2022","90 mins","Drama; Western","No","","0","Vudu","PG-13"
"Despicable Me","2010","95 mins","Animation; Comedy; Family","No","","0","Vudu","PG"
"Despicable Me 2","2013","98 mins","Animation; Comedy; Family","No","","0","Vudu","PG"
"Despicable Me 3","2017","89 mins","Action; Adventure; Animation; Comedy; Family; Fantasy; Science Fiction","No","","0","Vudu","PG"
"Despicable Me 4","2024","94 mins","Adventure; Animation; Comedy; Crime; Family; Science Fiction","No","","0","Vudu","PG"
"Devotion","2022","139 mins","Action; Biography; Drama; War","No","","0","","PG-13"
"Diary of a Mad Black Woman","2005","116 mins","Comedy; Drama; Romance","No","","0","Vudu","PG-13"
"Diary Of A Wimpy Kid","2010","94 mins","Comedy; Family","No","","0","Vudu","PG"
"Diary Of A Wimpy Kid 2: Rodrick Rules","2011","96 mins","Children; Comedy; Family","No","","0","Vudu","PG"
"Diary Of A Wimpy Kid: Dog Days","2012","94 mins","Comedy; Family","No","","0","Vudu","PG"
"Diary of a Wimpy Kid: The Long Haul","2017","91 mins","Adventure; Comedy; Family","No","","0","Vudu","PG"
"Dick","1999","94 mins","Comedy","No","","0","Vudu","PG-13"
"The Dick Van Dyke Show: Season 1","1962","900 mins","Comedy; Family","Yes","The Dick Van Dyke Show","30","Vudu","TV-PG"
"The Dick Van Dyke Show: Season 2","1962","956 mins","Comedy; Family","Yes","The Dick Van Dyke Show","32","Vudu","TV-PG"
"The Dick Van Dyke Show: Season 3","1964","960 mins","Comedy; Family","Yes","The Dick Van Dyke Show","32","Vudu","TV-PG"
"The Dick Van Dyke Show: Season 4","1965","960 mins","Comedy; Family","Yes","The Dick Van Dyke Show","32","Vudu","TV-PG"
"The Dick Van Dyke Show: Season 5","1966","960 mins","Comedy; Family","Yes","The Dick Van Dyke Show","32","Vudu","TV-PG"
"Die Hard","1988","132 mins","Action","No","","0","Vudu","R"
"Die Hard 2","1990","124 mins","Action; Thriller","No","","0","Vudu","R"
"Die Hard: With A Vengeance","1995","128 mins","Action; Crime; Thriller","No","","0","Vudu","R"
"Live Free or Die Hard","2007","128 mins","Action; Thriller","No","","0","Vudu","R"
